from_node,to_node,from_ortho,from_phono,to_ortho,to_phono,type,position,from_phono_length,position_percent
6310,6315,fellah,fElx,felly,fEli,replace,3,4,0.75
6310,6319,fellah,fElx,felt,fElt,replace,3,4,0.75
6312,6315,felloe,fElo,felly,fEli,replace,3,4,0.75
6312,6319,felloe,fElo,felt,fElt,replace,3,4,0.75
6312,12859,felloe,fElo,pharaoh,fEro,replace,2,4,0.5
6315,6319,felly,fEli,felt,fElt,replace,3,4,0.75
6316,6318,felon,fEl|n,felony,fEl|ni,insert,5,5,1
6325,6362,femur,fimX,fever,fivX,replace,2,4,0.5
6326,6327,fen,fEn,fence,fEns,insert,3,3,1
6326,6328,fen,fEn,fend,fEnd,insert,3,3,1
6326,6331,fen,fEn,fennel,fEnL,insert,3,3,1
6326,6351,fen,fEn,fetch,fEC,replace,2,3,0.666666667
6326,6364,fen,fEn,fez,fEz,replace,2,3,0.666666667
6327,6328,fence,fEns,fend,fEnd,replace,3,4,0.75
6327,6331,fence,fEns,fennel,fEnL,replace,3,4,0.75
6328,6331,fend,fEnd,fennel,fEnL,replace,3,4,0.75
6331,6340,fennel,fEnL,ferrule,fErL,replace,2,4,0.5
6331,6356,fennel,fEnL,fettle,fEtL,replace,2,4,0.5
6335,6445,fern,fRn,fir,fR,delete,2,3,0.666666667
6335,6449,fern,fRn,firm,fRm,replace,2,3,0.666666667
6335,6454,fern,fRn,firth,fRT,replace,2,3,0.666666667
6335,6889,fern,fRn,furl,fRl,replace,2,3,0.666666667
6335,6898,fern,fRn,furrow,fRo,replace,2,3,0.666666667
6335,6899,fern,fRn,furry,fRi,replace,2,3,0.666666667
6335,6904,fern,fRn,furze,fRz,replace,2,3,0.666666667
6337,6339,ferret,fEr|t,ferrous,fEr|s,replace,4,5,0.8
6340,6356,ferrule,fErL,fettle,fEtL,replace,2,4,0.5
6340,12859,ferrule,fErL,pharaoh,fEro,replace,3,4,0.75
6346,6347,festal,fEstL,fester,fEstX,replace,4,5,0.8
6351,6364,fetch,fEC,fez,fEz,replace,2,3,0.666666667
6355,6356,fetter,fEtX,fettle,fEtL,replace,3,4,0.75
6358,6359,feud,fyud,feudal,fyudL,insert,4,4,1
6358,6363,feud,fyud,few,fyu,delete,3,4,0.75
6358,6855,feud,fyud,fuel,fyul,replace,3,4,0.75
6358,6857,feud,fyud,fugue,fyug,replace,3,4,0.75
6358,6866,feud,fyud,fume,fyum,replace,3,4,0.75
6358,6905,feud,fyud,fuse,fyuz,replace,3,4,0.75
6359,6913,feudal,fyudL,futile,fyutL,replace,3,5,0.6
6363,6855,few,fyu,fuel,fyul,insert,3,3,1
6363,6857,few,fyu,fugue,fyug,insert,3,3,1
6363,6866,few,fyu,fume,fyum,insert,3,3,1
6363,6905,few,fyu,fuse,fyuz,insert,3,3,1
6368,6393,fib,fIb,fig,fIg,replace,2,3,0.666666667
6368,6409,fib,fIb,fill,fIl,replace,2,3,0.666666667
6368,6420,fib,fIb,fin,fIn,replace,2,3,0.666666667
6368,6456,fib,fIb,fish,fIS,replace,2,3,0.666666667
6368,6465,fib,fIb,fit,fIt,replace,2,3,0.666666667
6368,6475,fib,fIb,fizz,fIz,replace,2,3,0.666666667
6372,6456,fichu,fISu,fish,fIS,delete,3,4,0.75
6372,6461,fichu,fISu,fissure,fISX,replace,3,4,0.75
6373,6376,fickle,fIkL,fiddle,fIdL,replace,2,4,0.5
6373,6455,fickle,fIkL,fiscal,fIskL,insert,2,4,0.5
6373,6467,fickle,fIkL,fix,fIks,replace,3,4,0.75
6373,6476,fickle,fIkL,fizzle,fIzL,replace,2,4,0.5
6376,6476,fiddle,fIdL,fizzle,fIzL,replace,2,4,0.5
6381,6389,fie,fY,fife,fYf,insert,2,2,1
6381,6394,fie,fY,fight,fYt,insert,2,2,1
6381,6433,fie,fY,fine,fYn,insert,2,2,1
6381,6445,fie,fY,fir,fR,replace,1,2,0.5
6381,6446,fie,fY,fire,fYr,insert,2,2,1
6381,6466,fie,fY,five,fYv,insert,2,2,1
6381,6601,fie,fY,fly,flY,insert,1,2,0.5
6381,6611,fie,fY,foe,fo,replace,1,2,0.5
6381,6850,fie,fY,fry,frY,insert,1,2,0.5
6383,6385,field,fild,fiend,find,replace,2,4,0.5
6386,6415,fierce,fIrs,fils,fIls,replace,2,4,0.5
6386,6467,fierce,fIrs,fix,fIks,replace,2,4,0.5
6387,6446,fiery,fYri,fire,fYr,delete,3,4,0.75
6389,6394,fife,fYf,fight,fYt,replace,2,3,0.666666667
6389,6433,fife,fYf,fine,fYn,replace,2,3,0.666666667
6389,6446,fife,fYf,fire,fYr,replace,2,3,0.666666667
6389,6466,fife,fYf,five,fYv,replace,2,3,0.666666667
6390,6392,fifteen,fIftin,fifty,fIfti,delete,5,6,0.833333333
6391,6417,fifth,fIfT,filth,fIlT,replace,2,4,0.5
6393,6409,fig,fIg,fill,fIl,replace,2,3,0.666666667
6393,6420,fig,fIg,fin,fIn,replace,2,3,0.666666667
6393,6456,fig,fIg,fish,fIS,replace,2,3,0.666666667
6393,6465,fig,fIg,fit,fIt,replace,2,3,0.666666667
6393,6475,fig,fIg,fizz,fIz,replace,2,3,0.666666667
6394,6433,fight,fYt,fine,fYn,replace,2,3,0.666666667
6394,6446,fight,fYt,fire,fYr,replace,2,3,0.666666667
6394,6466,fight,fYt,five,fYv,replace,2,3,0.666666667
6402,6403,filch,fIlC,filet,fIle,replace,3,4,0.75
6402,6409,filch,fIlC,fill,fIl,delete,3,4,0.75
6402,6410,filch,fIlC,filler,fIlX,replace,3,4,0.75
6402,6413,filch,fIlC,filly,fIli,replace,3,4,0.75
6402,6414,filch,fIlC,film,fIlm,replace,3,4,0.75
6402,6415,filch,fIlC,fils,fIls,replace,3,4,0.75
6402,6417,filch,fIlC,filth,fIlT,replace,3,4,0.75
6402,6430,filch,fIlC,finch,fInC,replace,2,4,0.5
6403,6409,filet,fIle,fill,fIl,delete,3,4,0.75
6403,6410,filet,fIle,filler,fIlX,replace,3,4,0.75
6403,6413,filet,fIle,filly,fIli,replace,3,4,0.75
6403,6414,filet,fIle,film,fIlm,replace,3,4,0.75
6403,6415,filet,fIle,fils,fIls,replace,3,4,0.75
6403,6417,filet,fIle,filth,fIlT,replace,3,4,0.75
6404,6413,filial,fIliL,filly,fIli,delete,4,5,0.8
6409,6410,fill,fIl,filler,fIlX,insert,3,3,1
6409,6413,fill,fIl,filly,fIli,insert,3,3,1
6409,6414,fill,fIl,film,fIlm,insert,3,3,1
6409,6415,fill,fIl,fils,fIls,insert,3,3,1
6409,6417,fill,fIl,filth,fIlT,insert,3,3,1
6409,6420,fill,fIl,fin,fIn,replace,2,3,0.666666667
6409,6456,fill,fIl,fish,fIS,replace,2,3,0.666666667
6409,6465,fill,fIl,fit,fIt,replace,2,3,0.666666667
6409,6475,fill,fIl,fizz,fIz,replace,2,3,0.666666667
6410,6413,filler,fIlX,filly,fIli,replace,3,4,0.75
6410,6414,filler,fIlX,film,fIlm,replace,3,4,0.75
6410,6415,filler,fIlX,fils,fIls,replace,3,4,0.75
6410,6416,filler,fIlX,filter,fIltX,insert,3,4,0.75
6410,6417,filler,fIlX,filth,fIlT,replace,3,4,0.75
6410,6461,filler,fIlX,fissure,fISX,replace,2,4,0.5
6413,6414,filly,fIli,film,fIlm,replace,3,4,0.75
6413,6415,filly,fIli,fils,fIls,replace,3,4,0.75
6413,6417,filly,fIli,filth,fIlT,replace,3,4,0.75
6413,6441,filly,fIli,finis,fIni,replace,2,4,0.5
6413,6444,filly,fIli,finny,fIni,replace,2,4,0.5
6414,6415,film,fIlm,fils,fIls,replace,3,4,0.75
6414,6417,film,fIlm,filth,fIlT,replace,3,4,0.75
6415,6417,fils,fIls,filth,fIlT,replace,3,4,0.75
6415,6467,fils,fIls,fix,fIks,replace,2,4,0.5
6420,6430,fin,fIn,finch,fInC,insert,3,3,1
6420,6441,fin,fIn,finis,fIni,insert,3,3,1
6420,6444,fin,fIn,finny,fIni,insert,3,3,1
6420,6456,fin,fIn,fish,fIS,replace,2,3,0.666666667
6420,6465,fin,fIn,fit,fIt,replace,2,3,0.666666667
6420,6475,fin,fIn,fizz,fIz,replace,2,3,0.666666667
6422,6426,final,fYnL,finally,fYnLi,insert,4,4,1
6422,6431,final,fYnL,find,fYnd,replace,3,4,0.75
6422,6433,final,fYnL,fine,fYn,delete,3,4,0.75
6426,6434,finally,fYnLi,finery,fYnXi,replace,3,5,0.6
6430,6441,finch,fInC,finis,fIni,replace,3,4,0.75
6430,6444,finch,fInC,finny,fIni,replace,3,4,0.75
6431,6433,find,fYnd,fine,fYn,delete,3,4,0.75
6433,6446,fine,fYn,fire,fYr,replace,2,3,0.666666667
6433,6466,fine,fYn,five,fYv,replace,2,3,0.666666667
6445,6449,fir,fR,firm,fRm,insert,2,2,1
6445,6454,fir,fR,firth,fRT,insert,2,2,1
6445,6611,fir,fR,foe,fo,replace,1,2,0.5
6445,6889,fir,fR,furl,fRl,insert,2,2,1
6445,6898,fir,fR,furrow,fRo,insert,2,2,1
6445,6899,fir,fR,furry,fRi,insert,2,2,1
6445,6904,fir,fR,furze,fRz,insert,2,2,1
6446,6466,fire,fYr,five,fYv,replace,2,3,0.666666667
6449,6454,firm,fRm,firth,fRT,replace,2,3,0.666666667
6449,6889,firm,fRm,furl,fRl,replace,2,3,0.666666667
6449,6898,firm,fRm,furrow,fRo,replace,2,3,0.666666667
6449,6899,firm,fRm,furry,fRi,replace,2,3,0.666666667
6449,6904,firm,fRm,furze,fRz,replace,2,3,0.666666667
6454,6889,firth,fRT,furl,fRl,replace,2,3,0.666666667
6454,6898,firth,fRT,furrow,fRo,replace,2,3,0.666666667
6454,6899,firth,fRT,furry,fRi,replace,2,3,0.666666667
6454,6904,firth,fRT,furze,fRz,replace,2,3,0.666666667
6456,6461,fish,fIS,fissure,fISX,insert,3,3,1
6456,6465,fish,fIS,fit,fIt,replace,2,3,0.666666667
6456,6475,fish,fIS,fizz,fIz,replace,2,3,0.666666667
6462,6465,fist,fIst,fit,fIt,delete,2,4,0.5
6462,6470,fist,fIst,fixed,fIkst,insert,2,4,0.5
6465,6475,fit,fIt,fizz,fIz,replace,2,3,0.666666667
6467,6470,fix,fIks,fixed,fIkst,insert,4,4,1
6475,6476,fizz,fIz,fizzle,fIzL,insert,3,3,1
6481,6486,flacon,fl@kxn,flagon,fl@gxn,replace,3,6,0.5
6482,6492,flag,fl@g,flak,fl@k,replace,3,4,0.75
6482,6505,flag,fl@g,flap,fl@p,replace,3,4,0.75
6482,6507,flag,fl@g,flash,fl@S,replace,3,4,0.75
6482,6509,flag,fl@g,flat,fl@t,replace,3,4,0.75
6482,6557,flag,fl@g,flog,flag,replace,2,4,0.5
6483,6484,flagellate,fl@Jxlet,flageolet,fl@JxlEt,replace,6,8,0.75
6490,6493,flail,flel,flake,flek,replace,3,4,0.75
6490,6496,flail,flel,flame,flem,replace,3,4,0.75
6490,6520,flail,flel,flay,fle,delete,3,4,0.75
6491,6522,flair,flEr,fleck,flEk,replace,3,4,0.75
6491,6523,flair,flEr,fled,flEd,replace,3,4,0.75
6491,6526,flair,flEr,fleer,flIr,replace,2,4,0.5
6491,6529,flair,flEr,flesh,flES,replace,3,4,0.75
6491,6573,flair,flEr,flour,flWr,replace,2,4,0.5
6491,12891,flair,flEr,phlegm,flEm,replace,3,4,0.75
6492,6493,flak,fl@k,flake,flek,replace,2,4,0.5
6492,6502,flak,fl@k,flank,fl@Gk,insert,3,4,0.75
6492,6505,flak,fl@k,flap,fl@p,replace,3,4,0.75
6492,6507,flak,fl@k,flash,fl@S,replace,3,4,0.75
6492,6508,flak,fl@k,flask,fl@sk,insert,3,4,0.75
6492,6509,flak,fl@k,flat,fl@t,replace,3,4,0.75
6492,6519,flak,fl@k,flax,fl@ks,insert,4,4,1
6492,6522,flak,fl@k,fleck,flEk,replace,2,4,0.5
6492,6536,flak,fl@k,flick,flIk,replace,2,4,0.5
6492,6555,flak,fl@k,flock,flak,replace,2,4,0.5
6492,6584,flak,fl@k,fluke,fluk,replace,2,4,0.5
6493,6496,flake,flek,flame,flem,replace,3,4,0.75
6493,6520,flake,flek,flay,fle,delete,3,4,0.75
6493,6522,flake,flek,fleck,flEk,replace,2,4,0.5
6493,6536,flake,flek,flick,flIk,replace,2,4,0.5
6493,6555,flake,flek,flock,flak,replace,2,4,0.5
6493,6584,flake,flek,fluke,fluk,replace,2,4,0.5
6496,6520,flame,flem,flay,fle,delete,3,4,0.75
6496,6585,flame,flem,flume,flum,replace,2,4,0.5
6496,12891,flame,flem,phlegm,flEm,replace,2,4,0.5
6501,6503,flange,fl@nJ,flannel,fl@nL,replace,4,5,0.8
6502,6508,flank,fl@Gk,flask,fl@sk,replace,3,5,0.6
6505,6507,flap,fl@p,flash,fl@S,replace,3,4,0.75
6505,6509,flap,fl@p,flat,fl@t,replace,3,4,0.75
6505,6546,flap,fl@p,flip,flIp,replace,2,4,0.5
6505,6562,flap,fl@p,flop,flap,replace,2,4,0.5
6507,6509,flash,fl@S,flat,fl@t,replace,3,4,0.75
6507,6529,flash,fl@S,flesh,flES,replace,2,4,0.5
6507,6595,flash,fl@S,flush,fl^S,replace,2,4,0.5
6509,6511,flat,fl@t,flatten,fl@tN,insert,4,4,1
6509,6527,flat,fl@t,fleet,flit,replace,2,4,0.5
6509,6539,flat,fl@t,flight,flYt,replace,2,4,0.5
6509,6549,flat,fl@t,flirt,flRt,replace,2,4,0.5
6509,6551,flat,fl@t,flit,flIt,replace,2,4,0.5
6509,6554,flat,fl@t,float,flot,replace,2,4,0.5
6509,6575,flat,fl@t,flout,flWt,replace,2,4,0.5
6509,6597,flat,fl@t,flute,flut,replace,2,4,0.5
6518,6520,flaw,flc,flay,fle,replace,2,3,0.666666667
6518,6521,flaw,flc,flea,fli,replace,2,3,0.666666667
6518,6530,flaw,flc,flew,flu,replace,2,3,0.666666667
6518,6556,flaw,flc,floe,flo,replace,2,3,0.666666667
6518,6568,flaw,flc,floss,flcs,insert,3,3,1
6518,6601,flaw,flc,fly,flY,replace,2,3,0.666666667
6520,6521,flay,fle,flea,fli,replace,2,3,0.666666667
6520,6530,flay,fle,flew,flu,replace,2,3,0.666666667
6520,6556,flay,fle,floe,flo,replace,2,3,0.666666667
6520,6601,flay,fle,fly,flY,replace,2,3,0.666666667
6521,6525,flea,fli,fleece,flis,insert,3,3,1
6521,6527,flea,fli,fleet,flit,insert,3,3,1
6521,6530,flea,fli,flew,flu,replace,2,3,0.666666667
6521,6556,flea,fli,floe,flo,replace,2,3,0.666666667
6521,6594,flea,fli,flurry,flRi,insert,2,3,0.666666667
6521,6601,flea,fli,fly,flY,replace,2,3,0.666666667
6522,6523,fleck,flEk,fled,flEd,replace,3,4,0.75
6522,6529,fleck,flEk,flesh,flES,replace,3,4,0.75
6522,6531,fleck,flEk,flex,flEks,insert,4,4,1
6522,6536,fleck,flEk,flick,flIk,replace,2,4,0.5
6522,6555,fleck,flEk,flock,flak,replace,2,4,0.5
6522,6584,fleck,flEk,fluke,fluk,replace,2,4,0.5
6522,12891,fleck,flEk,phlegm,flEm,replace,3,4,0.75
6523,6529,fled,flEd,flesh,flES,replace,3,4,0.75
6523,6558,fled,flEd,flood,fl^d,replace,2,4,0.5
6523,12891,fled,flEd,phlegm,flEm,replace,3,4,0.75
6525,6527,fleece,flis,fleet,flit,replace,3,4,0.75
6525,6568,fleece,flis,floss,flcs,replace,2,4,0.5
6526,6536,fleer,flIr,flick,flIk,replace,3,4,0.75
6526,6543,fleer,flIr,fling,flIG,replace,3,4,0.75
6526,6546,fleer,flIr,flip,flIp,replace,3,4,0.75
6526,6551,fleer,flIr,flit,flIt,replace,3,4,0.75
6526,6552,fleer,flIr,flitch,flIC,replace,3,4,0.75
6526,6573,fleer,flIr,flour,flWr,replace,2,4,0.5
6527,6539,fleet,flit,flight,flYt,replace,2,4,0.5
6527,6549,fleet,flit,flirt,flRt,replace,2,4,0.5
6527,6551,fleet,flit,flit,flIt,replace,2,4,0.5
6527,6554,fleet,flit,float,flot,replace,2,4,0.5
6527,6575,fleet,flit,flout,flWt,replace,2,4,0.5
6527,6597,fleet,flit,flute,flut,replace,2,4,0.5
6529,6595,flesh,flES,flush,fl^S,replace,2,4,0.5
6529,12891,flesh,flES,phlegm,flEm,replace,3,4,0.75
6530,6556,flew,flu,floe,flo,replace,2,3,0.666666667
6530,6584,flew,flu,fluke,fluk,insert,3,3,1
6530,6585,flew,flu,flume,flum,insert,3,3,1
6530,6597,flew,flu,flute,flut,insert,3,3,1
6530,6601,flew,flu,fly,flY,replace,2,3,0.666666667
6536,6537,flick,flIk,flicker,flIkX,insert,4,4,1
6536,6543,flick,flIk,fling,flIG,replace,3,4,0.75
6536,6546,flick,flIk,flip,flIp,replace,3,4,0.75
6536,6551,flick,flIk,flit,flIt,replace,3,4,0.75
6536,6552,flick,flIk,flitch,flIC,replace,3,4,0.75
6536,6555,flick,flIk,flock,flak,replace,2,4,0.5
6536,6584,flick,flIk,fluke,fluk,replace,2,4,0.5
6537,6548,flicker,flIkX,flipper,flIpX,replace,3,5,0.6
6537,6553,flicker,flIkX,flivver,flIvX,replace,3,5,0.6
6538,6539,flier,flYX,flight,flYt,replace,3,4,0.75
6538,6559,flier,flYX,floor,floX,replace,2,4,0.5
6538,6576,flier,flYX,flower,flWX,replace,2,4,0.5
6538,6601,flier,flYX,fly,flY,delete,3,4,0.75
6539,6549,flight,flYt,flirt,flRt,replace,2,4,0.5
6539,6551,flight,flYt,flit,flIt,replace,2,4,0.5
6539,6554,flight,flYt,float,flot,replace,2,4,0.5
6539,6575,flight,flYt,flout,flWt,replace,2,4,0.5
6539,6597,flight,flYt,flute,flut,replace,2,4,0.5
6539,6601,flight,flYt,fly,flY,delete,3,4,0.75
6542,6544,flinch,flInC,flint,flInt,replace,4,5,0.8
6542,6552,flinch,flInC,flitch,flIC,delete,3,5,0.6
6543,6546,fling,flIG,flip,flIp,replace,3,4,0.75
6543,6551,fling,flIG,flit,flIt,replace,3,4,0.75
6543,6552,fling,flIG,flitch,flIC,replace,3,4,0.75
6543,6586,fling,flIG,flung,fl^G,replace,2,4,0.5
6544,6551,flint,flInt,flit,flIt,delete,3,5,0.6
6546,6548,flip,flIp,flipper,flIpX,insert,4,4,1
6546,6551,flip,flIp,flit,flIt,replace,3,4,0.75
6546,6552,flip,flIp,flitch,flIC,replace,3,4,0.75
6546,6562,flip,flIp,flop,flap,replace,2,4,0.5
6548,6553,flipper,flIpX,flivver,flIvX,replace,3,5,0.6
6549,6551,flirt,flRt,flit,flIt,replace,2,4,0.5
6549,6554,flirt,flRt,float,flot,replace,2,4,0.5
6549,6575,flirt,flRt,flout,flWt,replace,2,4,0.5
6549,6594,flirt,flRt,flurry,flRi,replace,3,4,0.75
6549,6597,flirt,flRt,flute,flut,replace,2,4,0.5
6551,6552,flit,flIt,flitch,flIC,replace,3,4,0.75
6551,6554,flit,flIt,float,flot,replace,2,4,0.5
6551,6575,flit,flIt,flout,flWt,replace,2,4,0.5
6551,6597,flit,flIt,flute,flut,replace,2,4,0.5
6554,6556,float,flot,floe,flo,delete,3,4,0.75
6554,6559,float,flot,floor,floX,replace,3,4,0.75
6554,6575,float,flot,flout,flWt,replace,2,4,0.5
6554,6577,float,flot,flown,flon,replace,3,4,0.75
6554,6597,float,flot,flute,flut,replace,2,4,0.5
6555,6557,flock,flak,flog,flag,replace,3,4,0.75
6555,6562,flock,flak,flop,flap,replace,3,4,0.75
6555,6584,flock,flak,fluke,fluk,replace,2,4,0.5
6555,12894,flock,flak,phlox,flaks,insert,4,4,1
6556,6559,floe,flo,floor,floX,insert,3,3,1
6556,6577,floe,flo,flown,flon,insert,3,3,1
6556,6601,floe,flo,fly,flY,replace,2,3,0.666666667
6557,6562,flog,flag,flop,flap,replace,3,4,0.75
6558,6581,flood,fl^d,fluff,fl^f,replace,3,4,0.75
6558,6586,flood,fl^d,flung,fl^G,replace,3,4,0.75
6558,6595,flood,fl^d,flush,fl^S,replace,3,4,0.75
6559,6576,floor,floX,flower,flWX,replace,2,4,0.5
6559,6577,floor,floX,flown,flon,replace,3,4,0.75
6565,6566,florid,flcrxd,florin,flcrxn,replace,5,6,0.833333333
6573,6575,flour,flWr,flout,flWt,replace,3,4,0.75
6573,6576,flour,flWr,flower,flWX,replace,3,4,0.75
6575,6576,flout,flWt,flower,flWX,replace,3,4,0.75
6575,6597,flout,flWt,flute,flut,replace,2,4,0.5
6581,6586,fluff,fl^f,flung,fl^G,replace,3,4,0.75
6581,6595,fluff,fl^f,flush,fl^S,replace,3,4,0.75
6584,6585,fluke,fluk,flume,flum,replace,3,4,0.75
6584,6597,fluke,fluk,flute,flut,replace,3,4,0.75
6585,6597,flume,flum,flute,flut,replace,3,4,0.75
6585,12891,flume,flum,phlegm,flEm,replace,2,4,0.5
6586,6587,flung,fl^G,flunk,fl^Gk,insert,4,4,1
6586,6595,flung,fl^G,flush,fl^S,replace,3,4,0.75
6587,6588,flunk,fl^Gk,flunkey,fl^Gki,insert,5,5,1
6596,6599,fluster,fl^stX,flutter,fl^tX,delete,3,6,0.5
6605,6606,foal,fol,foam,fom,replace,2,3,0.666666667
6605,6611,foal,fol,foe,fo,delete,2,3,0.666666667
6605,6616,foal,fol,fold,fold,insert,3,3,1
6605,6620,foal,fol,folk,fok,replace,2,3,0.666666667
6605,6644,foal,fol,for,for,replace,2,3,0.666666667
6605,12897,foal,fol,phone,fon,replace,2,3,0.666666667
6606,6611,foam,fom,foe,fo,delete,2,3,0.666666667
6606,6620,foam,fom,folk,fok,replace,2,3,0.666666667
6606,6644,foam,fom,for,for,replace,2,3,0.666666667
6606,6699,foam,fom,form,form,insert,2,3,0.666666667
6606,12897,foam,fom,phone,fon,replace,2,3,0.666666667
6607,6643,fob,fab,fop,fap,replace,2,3,0.666666667
6611,6620,foe,fo,folk,fok,insert,2,2,1
6611,6644,foe,fo,for,for,insert,2,2,1
6611,6822,foe,fo,fro,fro,insert,1,2,0.5
6611,6898,foe,fo,furrow,fRo,insert,1,2,0.5
6611,12897,foe,fo,phone,fon,insert,2,2,1
6612,6736,fog,fcg,fought,fct,replace,2,3,0.666666667
6613,12907,fogey,fogi,phony,foni,replace,2,4,0.5
6616,6653,fold,fold,ford,ford,replace,2,4,0.5
6620,6644,folk,fok,for,for,replace,2,3,0.666666667
6620,6695,folk,fok,fork,fork,insert,2,3,0.666666667
6620,12897,folk,fok,phone,fon,replace,2,3,0.666666667
6621,6657,folksy,foksi,forecastle,foksL,replace,4,5,0.8
6624,6625,follow,falo,folly,fali,replace,3,4,0.75
6628,6630,fond,fand,fondle,fandL,insert,4,4,1
6628,6631,fond,fand,fondu,fandu,insert,4,4,1
6628,6632,fond,fand,font,fant,replace,3,4,0.75
6630,6631,fondle,fandL,fondu,fandu,replace,4,5,0.8
6633,6635,food,fud,fool,ful,replace,2,3,0.666666667
6639,6860,foot,fUt,full,fUl,replace,2,3,0.666666667
6640,6641,footage,fUtIJ,footing,fUtIG,replace,4,5,0.8
6644,6650,for,for,force,fors,insert,3,3,1
6644,6653,for,for,ford,ford,insert,3,3,1
6644,6690,for,for,forge,forJ,insert,3,3,1
6644,6695,for,for,fork,fork,insert,3,3,1
6644,6699,for,for,form,form,insert,3,3,1
6644,6718,for,for,fort,fort,insert,3,3,1
6644,6719,for,for,forth,forT,insert,3,3,1
6644,6732,for,for,forum,forM,insert,3,3,1
6644,12897,for,for,phone,fon,replace,2,3,0.666666667
6650,6653,force,fors,ford,ford,replace,3,4,0.75
6650,6671,force,fors,foresee,forsi,insert,4,4,1
6650,6690,force,fors,forge,forJ,replace,3,4,0.75
6650,6695,force,fors,fork,fork,replace,3,4,0.75
6650,6699,force,fors,form,form,replace,3,4,0.75
6650,6718,force,fors,fort,fort,replace,3,4,0.75
6650,6719,force,fors,forth,forT,replace,3,4,0.75
6650,6732,force,fors,forum,forM,replace,3,4,0.75
6653,6690,ford,ford,forge,forJ,replace,3,4,0.75
6653,6695,ford,ford,fork,fork,replace,3,4,0.75
6653,6699,ford,ford,form,form,replace,3,4,0.75
6653,6718,ford,ford,fort,fort,replace,3,4,0.75
6653,6719,ford,ford,forth,forT,replace,3,4,0.75
6653,6732,ford,ford,forum,forM,replace,3,4,0.75
6661,6665,forego,forgo,foreknow,forno,replace,3,5,0.6
6671,6731,foresee,forsi,forty,forti,replace,3,5,0.6
6690,6695,forge,forJ,fork,fork,replace,3,4,0.75
6690,6699,forge,forJ,form,form,replace,3,4,0.75
6690,6718,forge,forJ,fort,fort,replace,3,4,0.75
6690,6719,forge,forJ,forth,forT,replace,3,4,0.75
6690,6732,forge,forJ,forum,forM,replace,3,4,0.75
6695,6696,fork,fork,forked,forkt,insert,4,4,1
6695,6699,fork,fork,form,form,replace,3,4,0.75
6695,6718,fork,fork,fort,fort,replace,3,4,0.75
6695,6719,fork,fork,forth,forT,replace,3,4,0.75
6695,6732,fork,fork,forum,forM,replace,3,4,0.75
6696,6718,forked,forkt,fort,fort,delete,3,5,0.6
6699,6700,form,form,formal,formL,insert,4,4,1
6699,6708,form,form,former,formX,insert,4,4,1
6699,6718,form,form,fort,fort,replace,3,4,0.75
6699,6719,form,form,forth,forT,replace,3,4,0.75
6699,6732,form,form,forum,forM,replace,3,4,0.75
6700,6708,formal,formL,former,formX,replace,4,5,0.8
6718,6719,fort,fort,forth,forT,replace,3,4,0.75
6718,6731,fort,fort,forty,forti,insert,4,4,1
6718,6732,fort,fort,forum,forM,replace,3,4,0.75
6719,6732,forth,forT,forum,forM,replace,3,4,0.75
6731,6748,forty,forti,fourteen,fortin,insert,5,5,1
6737,6739,foul,fWl,foully,fWli,insert,3,3,1
6741,6743,found,fWnd,founder,fWndX,insert,4,4,1
6741,6746,found,fWnd,fount,fWnt,replace,3,4,0.75
6746,6747,fount,fWnt,fountain,fWntN,insert,4,4,1
6749,6750,fox,faks,foxed,fakst,insert,4,4,1
6755,6779,fragile,fr@JL,frazzle,fr@zL,replace,3,5,0.6
6759,6761,frail,frel,frame,frem,replace,3,4,0.75
6759,6778,frail,frel,fray,fre,delete,3,4,0.75
6759,6791,frail,frel,freight,fret,replace,3,4,0.75
6759,6812,frail,frel,frill,frIl,replace,2,4,0.5
6759,12928,frail,frel,phrase,frez,replace,3,4,0.75
6761,6778,frame,frem,fray,fre,delete,3,4,0.75
6761,6791,frame,frem,freight,fret,replace,3,4,0.75
6761,6826,frame,frem,from,fr^m,replace,2,4,0.5
6761,12928,frame,frem,phrase,frez,replace,3,4,0.75
6775,6777,fraud,frcd,fraught,frct,replace,3,4,0.75
6775,6824,fraud,frcd,frog,frcg,replace,3,4,0.75
6775,6836,fraud,frcd,froth,frcT,replace,3,4,0.75
6777,6791,fraught,frct,freight,fret,replace,2,4,0.5
6777,6799,fraught,frct,fret,frEt,replace,2,4,0.5
6777,6809,fraught,frct,fright,frYt,replace,2,4,0.5
6777,6824,fraught,frct,frog,frcg,replace,3,4,0.75
6777,6833,fraught,frct,frost,frcst,insert,3,4,0.75
6777,6836,fraught,frct,froth,frcT,replace,3,4,0.75
6777,6846,fraught,frct,fruit,frut,replace,2,4,0.5
6778,6782,fray,fre,free,fri,replace,2,3,0.666666667
6778,6791,fray,fre,freight,fret,insert,3,3,1
6778,6822,fray,fre,fro,fro,replace,2,3,0.666666667
6778,6850,fray,fre,fry,frY,replace,2,3,0.666666667
6778,12928,fray,fre,phrase,frez,insert,3,3,1
6780,6782,freak,frik,free,fri,delete,3,4,0.75
6780,6790,freak,frik,freeze,friz,replace,3,4,0.75
6780,6823,freak,frik,frock,frak,replace,2,4,0.5
6782,6790,free,fri,freeze,friz,insert,3,3,1
6782,6822,free,fri,fro,fro,replace,2,3,0.666666667
