from_node,to_node,from_ortho,from_phono,to_ortho,to_phono,type,position,from_phono_length,position_percent
2313,8127,bunch,b^nC,hunch,h^nC,replace,0,4,0
2313,10184,bunch,b^nC,lunch,l^nC,replace,0,4,0
2313,11269,bunch,b^nC,munch,m^nC,replace,0,4,0
2313,13948,bunch,b^nC,punch,p^nC,replace,0,4,0
2316,5359,bung,b^G,dung,d^G,replace,0,3,0
2316,8129,bung,b^G,hung,h^G,replace,0,3,0
2316,10189,bung,b^G,lung,l^G,replace,0,3,0
2316,15007,bung,b^G,rung,r^G,replace,0,3,0
2316,16688,bung,b^G,sung,s^G,replace,0,3,0
2316,17467,bung,b^G,tongue,t^G,replace,0,3,0
2316,19277,bung,b^G,young,y^G,replace,0,3,0
2321,3156,bunk,b^Gk,chunk,C^Gk,replace,0,4,0
2321,5363,bunk,b^Gk,dunk,d^Gk,replace,0,4,0
2321,6883,bunk,b^Gk,funk,f^Gk,replace,0,4,0
2321,8132,bunk,b^Gk,hunk,h^Gk,replace,0,4,0
2321,9417,bunk,b^Gk,junk,J^Gk,replace,0,4,0
2321,11074,bunk,b^Gk,monk,m^Gk,replace,0,4,0
2321,13961,bunk,b^Gk,punk,p^Gk,replace,0,4,0
2321,16689,bunk,b^Gk,sunk,s^Gk,replace,0,4,0
2322,8133,bunker,b^GkX,hunker,h^GkX,replace,0,5,0
2322,19279,bunker,b^GkX,younker,y^GkX,replace,0,5,0
2323,9410,bunko,b^Gko,junco,J^Gko,replace,0,5,0
2324,2353,bunt,b^nt,burnt,bRnt,replace,1,4,0.25
2324,8134,bunt,b^nt,hunt,h^nt,replace,0,4,0
2324,13963,bunt,b^nt,punt,p^nt,replace,0,4,0
2324,15014,bunt,b^nt,runt,r^nt,replace,0,4,0
2324,15641,bunt,b^nt,shunt,S^nt,replace,0,4,0
2326,8002,buoy,bui,hooey,hui,replace,0,3,0
2328,4309,bur,bR,cur,kR,replace,0,2,0
2328,6445,bur,bR,fir,fR,replace,0,2,0
2328,7819,bur,bR,her,hR,replace,0,2,0
2328,11335,bur,bR,myrrh,mR,replace,0,2,0
2328,12697,bur,bR,per,pR,replace,0,2,0
2328,15585,bur,bR,shirr,SR,replace,0,2,0
2328,15728,bur,bR,sir,sR,replace,0,2,0
2329,7488,burden,bRdN,guerdon,gRdN,replace,0,4,0
2336,16747,burgeon,bRJ|n,surgeon,sRJ|n,replace,0,5,0
2336,18591,burgeon,bRJ|n,virgin,vRJ|n,replace,0,5,0
2347,16750,burly,bRli,surly,sRli,replace,0,4,0
2349,3159,burn,bRn,churn,CRn,replace,0,3,0
2349,6335,burn,bRn,fern,fRn,replace,0,3,0
2349,9751,burn,bRn,learn,lRn,replace,0,3,0
2349,17152,burn,bRn,tern,tRn,replace,0,3,0
2349,19256,burn,bRn,yearn,yRn,replace,0,3,0
2350,9752,burned,bRnd,learned,lRnd,replace,0,4,0
2351,6893,burnish,bRnIS,furnish,fRnIS,replace,0,5,0
2354,3081,burp,bRp,chirp,CRp,replace,0,3,0
2356,10707,bursar,bRsX,mercer,mRsX,replace,0,4,0
2356,13995,bursar,bRsX,purser,pRsX,replace,0,4,0
2358,2369,burst,bRst,bust,b^st,replace,1,4,0.25
2358,6451,burst,bRst,first,fRst,replace,0,4,0
2358,17267,burst,bRst,thirst,TRst,replace,0,4,0
2358,18457,burst,bRst,versed,vRst,replace,0,4,0
2358,19179,burst,bRst,worst,wRst,replace,0,4,0
2359,6910,bus,b^s,fuss,f^s,replace,0,3,0
2359,11301,bus,b^s,muss,m^s,replace,0,3,0
2359,14002,bus,b^s,pus,p^s,replace,0,3,0
2359,17328,bus,b^s,thus,D^s,replace,0,3,0
2362,14003,bush,bUS,push,pUS,replace,0,3,0
2369,5379,bust,b^st,dust,d^st,replace,0,4,0
2369,7522,bust,b^st,gust,g^st,replace,0,4,0
2369,9426,bust,b^st,just,J^st,replace,0,4,0
2369,10198,bust,b^st,lust,l^st,replace,0,4,0
2369,11303,bust,b^st,must,m^st,replace,0,4,0
2369,15025,bust,b^st,rust,r^st,replace,0,4,0
2370,8151,bustle,b^sL,hustle,h^sL,replace,0,4,0
2370,11281,bustle,b^sL,muscle,m^sL,replace,0,4,0
2370,15032,bustle,b^sL,rustle,r^sL,replace,0,4,0
2370,17869,bustle,b^sL,tussle,t^sL,replace,0,4,0
2371,5126,busy,bIzi,dizzy,dIzi,replace,0,4,0
2373,4351,but,b^t,cut,k^t,replace,0,3,0
2373,7525,but,b^t,gut,g^t,replace,0,3,0
2373,8152,but,b^t,hut,h^t,replace,0,3,0
2373,9430,but,b^t,jut,J^t,replace,0,3,0
2373,11321,but,b^t,mutt,m^t,replace,0,3,0
2373,11756,but,b^t,nut,n^t,replace,0,3,0
2373,14017,but,b^t,putt,p^t,replace,0,3,0
2373,15033,but,b^t,rut,r^t,replace,0,3,0
2373,15642,but,b^t,shut,S^t,replace,0,3,0
2376,4354,butte,byut,cute,kyut,replace,0,4,0
2376,11314,butte,byut,mute,myut,replace,0,4,0
2377,4359,butter,b^tX,cutter,k^tX,replace,0,4,0
2377,7526,butter,b^tX,gutter,g^tX,replace,0,4,0
2377,11322,butter,b^tX,mutter,m^tX,replace,0,4,0
2377,14019,butter,b^tX,putter,p^tX,replace,0,4,0
2377,15643,butter,b^tX,shutter,S^tX,replace,0,4,0
2382,11323,button,b^tN,mutton,m^tN,replace,0,4,0
2385,4881,buy,bY,die,dY,replace,0,2,0
2385,6381,buy,bY,fie,fY,replace,0,2,0
2385,7529,buy,bY,guy,gY,replace,0,2,0
2385,7891,buy,bY,hie,hY,replace,0,2,0
2385,9896,buy,bY,lie,lY,replace,0,2,0
2385,11327,buy,bY,my,mY,replace,0,2,0
2385,11561,buy,bY,nigh,nY,replace,0,2,0
2385,12944,buy,bY,pi,pY,replace,0,2,0
2385,15037,buy,bY,rye,rY,replace,0,2,0
2385,15645,buy,bY,shy,SY,replace,0,2,0
2385,15663,buy,bY,sigh,sY,replace,0,2,0
2385,17190,buy,bY,Thai,tY,replace,0,2,0
2385,17259,buy,bY,thigh,TY,replace,0,2,0
2385,17331,buy,bY,thy,DY,replace,0,2,0
2385,18540,buy,bY,vie,vY,replace,0,2,0
2385,19230,buy,bY,y,wY,replace,0,2,0
2386,5146,buzz,b^z,does,d^z,replace,0,3,0
2386,6918,buzz,b^z,fuzz,f^z,replace,0,3,0
2391,2806,c,si,cay,ki,replace,0,2,0
2391,4387,c,si,d,di,replace,0,2,0
2391,6300,c,si,fee,fi,replace,0,2,0
2391,6919,c,si,g,Ji,replace,0,2,0
2391,7716,c,si,he,hi,replace,0,2,0
2391,9528,c,si,knee,ni,replace,0,2,0
2391,9734,c,si,lea,li,replace,0,2,0
2391,10591,c,si,me,mi,replace,0,2,0
2391,12234,c,si,p,pi,replace,0,2,0
2391,15541,c,si,she,Si,replace,0,2,0
2391,16898,c,si,t,ti,replace,0,2,0
2391,17202,c,si,thee,Di,replace,0,2,0
2391,18259,c,si,v,vi,replace,0,2,0
2391,18854,c,si,we,wi,replace,0,2,0
2391,19250,c,si,ye,yi,replace,0,2,0
2391,19292,c,si,z,zi,replace,0,2,0
2392,3356,cab,k@b,cob,kab,replace,1,3,0.333333333
2392,4270,cab,k@b,cub,k^b,replace,1,3,0.333333333
2392,4313,cab,k@b,curb,kRb,replace,1,3,0.333333333
2392,4388,cab,k@b,dab,d@b,replace,0,3,0
2392,6920,cab,k@b,gab,g@b,replace,0,3,0
2392,9267,cab,k@b,jab,J@b,replace,0,3,0
2392,9567,cab,k@b,lab,l@b,replace,0,3,0
2392,11351,cab,k@b,nab,n@b,replace,0,3,0
2392,16899,cab,k@b,tab,t@b,replace,0,3,0
2393,2513,cabal,kxb@l,canal,kxn@l,replace,2,5,0.4
2396,2682,cabbage,k@bIJ,carriage,k@rIJ,replace,2,5,0.4
2397,6923,cabbie,k@bi,gabby,g@bi,replace,0,4,0
2397,15507,cabbie,k@bi,shabby,S@bi,replace,0,4,0
2397,16900,cabbie,k@bi,tabby,t@bi,replace,0,4,0
2398,2544,cabin,k@b|n,cannon,k@n|n,replace,2,5,0.4
2399,14137,cabinet,k@b|n|t,rabbinate,r@b|n|t,replace,0,7,0
2400,3358,cable,kebL,cobble,kabL,replace,1,4,0.25
2400,6143,cable,kebL,fable,febL,replace,0,4,0
2400,6925,cable,kebL,gable,gebL,replace,0,4,0
2400,9568,cable,kebL,label,lebL,replace,0,4,0
2400,15040,cable,kebL,sable,sebL,replace,0,4,0
2400,16902,cable,kebL,table,tebL,replace,0,4,0
2406,4450,cache,k@S,dash,d@S,replace,0,3,0
2406,7019,cache,k@S,gash,g@S,replace,0,3,0
2406,7248,cache,k@S,gnash,n@S,replace,0,3,0
2406,7680,cache,k@S,hash,h@S,replace,0,3,0
2406,9679,cache,k@S,lash,l@S,replace,0,3,0
2406,10504,cache,k@S,mash,m@S,replace,0,3,0
2406,14248,cache,k@S,rash,r@S,replace,0,3,0
2406,15148,cache,k@S,sash,s@S,replace,0,3,0
2407,15047,cachet,k@Se,sachet,s@Se,replace,0,4,0
2408,3375,cackle,k@kL,cockle,kakL,replace,1,4,0.25
2408,7560,cackle,k@kL,hackle,h@kL,replace,0,4,0
2408,9272,cackle,k@kL,jackal,J@kL,replace,0,4,0
2408,15509,cackle,k@kL,shackle,S@kL,replace,0,4,0
2408,16921,cackle,k@kL,tackle,t@kL,replace,0,4,0
2411,3381,cad,k@d,cod,kad,replace,1,3,0.333333333
2411,3384,cad,k@d,code,kod,replace,1,3,0.333333333
2411,4040,cad,k@d,could,kUd,replace,1,3,0.333333333
2411,4278,cad,k@d,cud,k^d,replace,1,3,0.333333333
2411,4314,cad,k@d,curd,kRd,replace,1,3,0.333333333
2411,4395,cad,k@d,dad,d@d,replace,0,3,0
2411,6165,cad,k@d,fad,f@d,replace,0,3,0
2411,6926,cad,k@d,gad,g@d,replace,0,3,0
2411,7564,cad,k@d,had,h@d,replace,0,3,0
2411,9477,cad,k@d,kid,kId,replace,1,3,0.333333333
2411,9595,cad,k@d,lad,l@d,replace,0,3,0
2411,10235,cad,k@d,mad,m@d,replace,0,3,0
2411,12252,cad,k@d,pad,p@d,replace,0,3,0
2411,15057,cad,k@d,sad,s@d,replace,0,3,0
2411,15510,cad,k@d,shad,S@d,replace,0,3,0
2414,4396,caddy,k@di,daddy,d@di,replace,0,4,0
2414,9597,caddy,k@di,laddie,l@di,replace,0,4,0
2414,12256,caddy,k@di,paddy,p@di,replace,0,4,0
2417,2713,cadet,k|dEt,cassette,k|sEt,replace,2,5,0.4
2418,2428,cadge,k@J,cage,keJ,replace,1,3,0.333333333
2418,9454,cadge,k@J,kedge,kEJ,replace,1,3,0.333333333
2428,6938,cage,keJ,gage,geJ,replace,0,3,0
2428,9454,cage,keJ,kedge,kEJ,replace,1,3,0.333333333
2428,12261,cage,keJ,page,peJ,replace,0,3,0
2428,14177,cage,keJ,rage,reJ,replace,0,3,0
2428,15072,cage,keJ,sage,seJ,replace,0,3,0
2428,18744,cage,keJ,wage,weJ,replace,0,3,0
2430,3962,cairn,kErn,corn,korn,replace,1,4,0.25
2431,2593,caisson,kesan,capon,kepan,replace,2,5,0.4
2432,2459,caitiff,ketxf,calif,kelxf,replace,2,5,0.4
2435,2462,cake,kek,calk,kck,replace,1,3,0.333333333
2435,3367,cake,kek,cock,kak,replace,1,3,0.333333333
2435,3429,cake,kek,coke,kok,replace,1,3,0.333333333
2435,3914,cake,kek,cook,kUk,replace,1,3,0.333333333
2435,6180,cake,kek,fake,fek,replace,0,3,0
2435,7582,cake,kek,hake,hek,replace,0,3,0
2435,9475,cake,kek,kick,kIk,replace,1,3,0.333333333
2435,9613,cake,kek,lake,lek,replace,0,3,0
2435,10304,cake,kek,make,mek,replace,0,3,0
2435,14194,cake,kek,rake,rek,replace,0,3,0
2435,15079,cake,kek,sake,sek,replace,0,3,0
2435,15516,cake,kek,shake,Sek,replace,0,3,0
2435,16936,cake,kek,take,tek,replace,0,3,0
2435,18766,cake,kek,wake,wek,replace,0,3,0
2451,3431,calendar,k@l|ndX,colander,kal|ndX,replace,1,7,0.142857143
2453,2896,calf,k@f,chaff,C@f,replace,0,3,0
2453,3420,calf,k@f,coif,kOf,replace,1,3,0.333333333
2453,4039,calf,k@f,cough,kcf,replace,1,3,0.333333333
2453,4282,calf,k@f,cuff,k^f,replace,1,3,0.333333333
2453,6935,calf,k@f,gaff,g@f,replace,0,3,0
2453,7586,calf,k@f,half,h@f,replace,0,3,0
2453,9705,calf,k@f,laugh,l@f,replace,0,3,0
2462,2906,calk,kck,chalk,Cck,replace,0,3,0
2462,3367,calk,kck,cock,kak,replace,1,3,0.333333333
2462,3429,calk,kck,coke,kok,replace,1,3,0.333333333
2462,3914,calk,kck,cook,kUk,replace,1,3,0.333333333
2462,7040,calk,kck,gawk,gck,replace,0,3,0
2462,7705,calk,kck,hawk,hck,replace,0,3,0
2462,9475,calk,kck,kick,kIk,replace,1,3,0.333333333
2462,16942,calk,kck,talk,tck,replace,0,3,0
2462,18768,calk,kck,walk,wck,replace,0,3,0
2463,3343,call,kcl,coal,kol,replace,1,3,0.333333333
2463,3423,call,kcl,coil,kOl,replace,1,3,0.333333333
2463,3917,call,kcl,cool,kul,replace,1,3,0.333333333
2463,4094,call,kcl,cowl,kWl,replace,1,3,0.333333333
2463,4285,call,kcl,cull,k^l,replace,1,3,0.333333333
2463,4323,call,kcl,curl,kRl,replace,1,3,0.333333333
2463,6184,call,kcl,fall,fcl,replace,0,3,0
2463,6949,call,kcl,gall,gcl,replace,0,3,0
2463,7591,call,kcl,hall,hcl,replace,0,3,0
2463,9439,call,kcl,kale,kel,replace,1,3,0.333333333
2463,9455,call,kcl,keel,kil,replace,1,3,0.333333333
2463,9480,call,kcl,kill,kIl,replace,1,3,0.333333333
2463,10335,call,kcl,mall,mcl,replace,0,3,0
2463,12295,call,kcl,pall,pcl,replace,0,3,0
2463,15540,call,kcl,shawl,Scl,replace,0,3,0
2463,16944,call,kcl,tall,tcl,replace,0,3,0
2463,18769,call,kcl,wall,wcl,replace,0,3,0
2463,19246,call,kcl,yawl,ycl,replace,0,3,0
2464,3012,calla,k@lx,chela,kilx,replace,1,4,0.25
2464,3430,calla,k@lx,cola,kolx,replace,1,4,0.25
2466,4096,calling,kclIG,cowling,kWlIG,replace,1,5,0.2
2466,9481,calling,kclIG,killing,kIlIG,replace,1,5,0.2
2470,2905,callous,k@lxs,chalice,C@lxs,replace,0,5,0
2470,10329,callous,k@lxs,malice,m@lxs,replace,0,5,0
2470,12276,callous,k@lxs,palace,p@lxs,replace,0,5,0
2470,12855,callous,k@lxs,phallus,f@lxs,replace,0,5,0
2471,6190,callow,k@lo,fallow,f@lo,replace,0,4,0
2471,7596,callow,k@lo,hallow,h@lo,replace,0,4,0
2471,9483,callow,k@lo,kilo,kilo,replace,1,4,0.25
2471,10340,callow,k@lo,mallow,m@lo,replace,0,4,0
2471,15091,callow,k@lo,sallow,s@lo,replace,0,4,0
2471,15522,callow,k@lo,shallow,S@lo,replace,0,4,0
2471,16945,callow,k@lo,tallow,t@lo,replace,0,4,0
2472,2905,callus,k@lxs,chalice,C@lxs,replace,0,5,0
2472,10329,callus,k@lxs,malice,m@lxs,replace,0,5,0
2472,12276,callus,k@lxs,palace,p@lxs,replace,0,5,0
2472,12855,callus,k@lxs,phallus,f@lxs,replace,0,5,0
2473,2489,calm,kam,cam,k@m,replace,1,3,0.333333333
2473,2494,calm,kam,came,kem,replace,1,3,0.333333333
2473,3485,calm,kam,comb,kom,replace,1,3,0.333333333
2473,3495,calm,kam,come,k^m,replace,1,3,0.333333333
2473,12304,calm,kam,palm,pam,replace,0,3,0
2473,13884,calm,kam,psalm,sam,replace,0,3,0
2474,2619,calomel,k@lxmL,caramel,k@rxmL,replace,2,6,0.333333333
2476,2540,calorie,k@lXi,cannery,k@nXi,replace,2,5,0.4
2476,6954,calorie,k@lXi,gallery,g@lXi,replace,0,5,0
2476,15085,calorie,k@lXi,salary,s@lXi,replace,0,5,0
2483,2797,calve,k@v,cave,kev,replace,1,3,0.333333333
2483,4081,calve,k@v,cove,kov,replace,1,3,0.333333333
2483,4338,calve,k@v,curve,kRv,replace,1,3,0.333333333
2483,7604,calve,k@v,halve,h@v,replace,0,3,0
2483,15104,calve,k@v,salve,s@v,replace,0,3,0
2484,7606,calves,k@vz,halves,h@vz,replace,0,4,0
2484,15539,calves,k@vz,shaves,S@vz,replace,0,4,0
2485,6967,Calvinism,k@lvxnIzM,galvanism,g@lvxnIzM,replace,0,9,0
2489,2494,cam,k@m,came,kem,replace,1,3,0.333333333
2489,3485,cam,k@m,comb,kom,replace,1,3,0.333333333
2489,3495,cam,k@m,come,k^m,replace,1,3,0.333333333
2489,4412,cam,k@m,dam,d@m,replace,0,3,0
2489,7607,cam,k@m,ham,h@m,replace,0,3,0
2489,9284,cam,k@m,jam,J@m,replace,0,3,0
2489,9614,cam,k@m,lamb,l@m,replace,0,3,0
2489,14197,cam,k@m,ram,r@m,replace,0,3,0
2489,15523,cam,k@m,sham,S@m,replace,0,3,0
2489,16952,cam,k@m,tam,t@m,replace,0,3,0
2489,19236,cam,k@m,yam,y@m,replace,0,3,0
2491,4296,camber,k@mbX,cumber,k^mbX,replace,1,5,0.2
2491,17365,camber,k@mbX,timbre,t@mbX,replace,0,5,0
2494,3485,came,kem,comb,kom,replace,1,3,0.333333333
2494,3495,came,kem,come,k^m,replace,1,3,0.333333333
2494,4416,came,kem,dame,dem,replace,0,3,0
2494,6199,came,kem,fame,fem,replace,0,3,0
2494,6971,came,kem,game,gem,replace,0,3,0
2494,9618,came,kem,lame,lem,replace,0,3,0
2494,10290,came,kem,maim,mem,replace,0,3,0
2494,11365,came,kem,name,nem,replace,0,3,0
2494,15108,came,kem,same,sem,replace,0,3,0
2494,15525,came,kem,shame,Sem,replace,0,3,0
2494,16956,came,kem,tame,tem,replace,0,3,0
2495,10350,camel,k@mL,mammal,m@mL,replace,0,4,0
2502,2916,camp,k@mp,champ,C@mp,replace,0,4,0
2502,4420,camp,k@mp,damp,d@mp,replace,0,4,0
2502,9625,camp,k@mp,lamp,l@mp,replace,0,4,0
2502,14204,camp,k@mp,ramp,r@mp,replace,0,4,0
2502,16957,camp,k@mp,tamp,t@mp,replace,0,4,0
2502,18311,camp,k@mp,vamp,v@mp,replace,0,4,0
2503,2917,campaign,k@mpen,champagne,S@mpen,replace,0,6,0
2508,3560,campus,k@mpxs,compass,k^mpxs,replace,1,6,0.166666667
2510,2534,can,k@n,cane,ken,replace,1,3,0.333333333
2510,3424,can,k@n,coin,kOn,replace,1,3,0.333333333
2510,3613,can,k@n,con,kan,replace,1,3,0.333333333
2510,3677,can,k@n,cone,kon,replace,1,3,0.333333333
2510,3920,can,k@n,coon,kun,replace,1,3,0.333333333
2510,6209,can,k@n,fan,f@n,replace,0,3,0
2510,9456,can,k@n,keen,kin,replace,1,3,0.333333333
2510,9462,can,k@n,ken,kEn,replace,1,3,0.333333333
2510,9490,can,k@n,kin,kIn,replace,1,3,0.333333333
2510,9498,can,k@n,kine,kYn,replace,1,3,0.333333333
2510,10355,can,k@n,man,m@n,replace,0,3,0
2510,12322,can,k@n,pan,p@n,replace,0,3,0
2510,14210,can,k@n,ran,r@n,replace,0,3,0
2510,16959,can,k@n,tan,t@n,replace,0,3,0
2510,17192,can,k@n,than,D@n,replace,0,3,0
2510,18313,can,k@n,van,v@n,replace,0,3,0
2520,2602,cancel,k@nsL,capsule,k@psL,replace,2,5,0.4
2520,2920,cancel,k@nsL,chancel,C@nsL,replace,0,5,0
2520,3806,cancel,k@nsL,consul,kansL,replace,1,5,0.2
2520,4041,cancel,k@nsL,council,kWnsL,replace,1,5,0.2
2520,7639,cancel,k@nsL,hansel,h@nsL,replace,0,5,0
2521,3778,cancellation,k@nsxleS|n,consolation,kansxleS|n,replace,1,10,0.1
2522,9630,cancer,k@nsX,lancer,l@nsX,replace,0,5,0
2526,9634,candid,k@nd|d,landed,l@nd|d,replace,0,6,0
2530,4428,candle,k@ndL,dandle,d@ndL,replace,0,5,0
2530,7621,candle,k@ndL,handle,h@ndL,replace,0,5,0
2530,9494,candle,k@ndL,kindle,kIndL,replace,1,5,0.2
2530,15119,candle,k@ndL,sandal,s@ndL,replace,0,5,0
2530,18315,candle,k@ndL,vandal,v@ndL,replace,0,5,0
2532,3670,candor,k@ndX,condor,kandX,replace,1,5,0.2
2532,4426,candor,k@ndX,dander,d@ndX,replace,0,5,0
2532,6980,candor,k@ndX,gander,g@ndX,replace,0,5,0
2532,12334,candor,k@ndX,pander,p@ndX,replace,0,5,0
2533,4430,candy,k@ndi,dandy,d@ndi,replace,0,5,0
2533,7630,candy,k@ndi,handy,h@ndi,replace,0,5,0
2534,2900,cane,ken,chain,Cen,replace,0,3,0
2534,3424,cane,ken,coin,kOn,replace,1,3,0.333333333
2534,3613,cane,ken,con,kan,replace,1,3,0.333333333
2534,3677,cane,ken,cone,kon,replace,1,3,0.333333333
2534,3920,cane,ken,coon,kun,replace,1,3,0.333333333
2534,4431,cane,ken,Dane,den,replace,0,3,0
2534,6175,cane,ken,fain,fen,replace,0,3,0
2534,6941,cane,ken,gain,gen,replace,0,3,0
2534,9456,cane,ken,keen,kin,replace,1,3,0.333333333
2534,9462,cane,ken,ken,kEn,replace,1,3,0.333333333
2534,9490,cane,ken,kin,kIn,replace,1,3,0.333333333
2534,9498,cane,ken,kine,kYn,replace,1,3,0.333333333
2534,9609,cane,ken,lain,len,replace,0,3,0
2534,10291,cane,ken,main,men,replace,0,3,0
2534,12268,cane,ken,pain,pen,replace,0,3,0
2534,14188,cane,ken,rain,ren,replace,0,3,0
2534,15124,cane,ken,sane,sen,replace,0,3,0
2534,17193,cane,ken,thane,Ten,replace,0,3,0
2534,18279,cane,ken,vain,ven,replace,0,3,0
2534,18755,cane,ken,wain,wen,replace,0,3,0
2537,3751,canker,k@GkX,conquer,kaGkX,replace,1,5,0.2
2537,7638,canker,k@GkX,hanker,h@GkX,replace,0,5,0
2537,14215,canker,k@GkX,rancor,r@GkX,replace,0,5,0
2537,16972,canker,k@GkX,tanker,t@GkX,replace,0,5,0
2538,7616,canned,k@nd,hand,h@nd,replace,0,4,0
2538,9491,canned,k@nd,kind,kYnd,replace,1,4,0.25
2538,9632,canned,k@nd,land,l@nd,replace,0,4,0
2538,10403,canned,k@nd,manned,m@nd,replace,0,4,0
2538,14216,canned,k@nd,rand,r@nd,replace,0,4,0
2538,15118,canned,k@nd,sand,s@nd,replace,0,4,0
2539,10405,canner,k@nX,manner,m@nX,replace,0,4,0
2539,16973,canner,k@nX,tanner,t@nX,replace,0,4,0
2544,16974,cannon,k@n|n,tannin,t@n|n,replace,0,5,0
2549,3679,canny,k@ni,coney,koni,replace,1,4,0.25
2554,2932,cant,k@nt,chant,C@nt,replace,0,4,0
2554,4042,cant,k@nt,count,kWnt,replace,1,4,0.25
2554,12349,cant,k@nt,pant,p@nt,replace,0,4,0
2554,14107,cant,k@nt,quint,kInt,replace,1,4,0.25
2554,14226,cant,k@nt,rant,r@nt,replace,0,4,0
2560,2611,canter,k@ntX,captor,k@ptX,replace,2,5,0.4
2560,2725,canter,k@ntX,castor,k@stX,replace,2,5,0.4
2560,4044,canter,k@ntX,counter,kWntX,replace,1,5,0.2
2563,10417,cantle,k@ntL,mantel,m@ntL,replace,0,5,0
2564,10416,canto,k@nto,manteau,m@nto,replace,0,5,0
2571,2579,cap,k@p,cape,kep,replace,1,3,0.333333333
2571,2938,cap,k@p,chap,C@p,replace,0,3,0
2571,3921,cap,k@p,coop,kup,replace,1,3,0.333333333
2571,3928,cap,k@p,cop,kap,replace,1,3,0.333333333
2571,3930,cap,k@p,cope,kop,replace,1,3,0.333333333
2571,4303,cap,k@p,cup,k^p,replace,1,3,0.333333333
2571,6994,cap,k@p,gap,g@p,replace,0,3,0
2571,7640,cap,k@p,hap,h@p,replace,0,3,0
2571,9457,cap,k@p,keep,kip,replace,1,3,0.333333333
2571,9507,cap,k@p,kip,kIp,replace,1,3,0.333333333
2571,9654,cap,k@p,lap,l@p,replace,0,3,0
2571,10432,cap,k@p,map,m@p,replace,0,3,0
2571,11368,cap,k@p,nap,n@p,replace,0,3,0
2571,12360,cap,k@p,pap,p@p,replace,0,3,0
2571,14227,cap,k@p,rap,r@p,replace,0,3,0
2571,15136,cap,k@p,sap,s@p,replace,0,3,0
2571,16980,cap,k@p,tap,t@p,replace,0,3,0
2571,19241,cap,k@p,yap,y@p,replace,0,3,0
2575,14228,capacious,kxpeS|s,rapacious,rxpeS|s,replace,0,7,0
2579,3921,cape,kep,coop,kup,replace,1,3,0.333333333
2579,3928,cape,kep,cop,kap,replace,1,3,0.333333333
2579,3930,cape,kep,cope,kop,replace,1,3,0.333333333
2579,4303,cape,kep,cup,k^p,replace,1,3,0.333333333
2579,6995,cape,kep,gape,gep,replace,0,3,0
2579,9290,cape,kep,jape,Jep,replace,0,3,0
2579,9457,cape,kep,keep,kip,replace,1,3,0.333333333
2579,9507,cape,kep,kip,kIp,replace,1,3,0.333333333
2579,11370,cape,kep,nape,nep,replace,0,3,0
2579,14229,cape,kep,rape,rep,replace,0,3,0
2579,15530,cape,kep,shape,Sep,replace,0,3,0
2579,16981,cape,kep,tape,tep,replace,0,3,0
2580,3922,caper,kepX,cooper,kupX,replace,1,4,0.25
2580,3934,caper,kepX,copper,kapX,replace,1,4,0.25
2580,9508,caper,kepX,kipper,kIpX,replace,1,4,0.25
2580,12366,caper,kepX,paper,pepX,replace,0,4,0
2580,16982,caper,kepX,taper,tepX,replace,0,4,0
2580,18327,caper,kepX,vapor,vepX,replace,0,4,0
2583,12370,capillary,k@pxlEri,papillary,p@pxlEri,replace,0,8,0
2611,2725,captor,k@ptX,castor,k@stX,replace,2,5,0.4
2611,2947,captor,k@ptX,chapter,C@ptX,replace,0,5,0
2612,14239,capture,k@pCX,rapture,r@pCX,replace,0,5,0
2614,2643,car,kar,care,kEr,replace,1,3,0.333333333
2614,2948,car,kar,char,Car,replace,0,3,0
2614,3958,car,kar,core,kor,replace,1,3,0.333333333
2614,4385,car,kar,czar,zar,replace,0,3,0
2614,6220,car,kar,far,far,replace,0,3,0
2614,9291,car,kar,jar,Jar,replace,0,3,0
2614,10434,car,kar,mar,mar,replace,0,3,0
2614,12376,car,kar,par,par,replace,0,3,0
2614,16989,car,kar,tar,tar,replace,0,3,0
2618,7170,carafe,kX@f,giraffe,JX@f,replace,0,4,0
2621,7012,carat,k@rxt,garret,g@rxt,replace,0,5,0
2621,12456,carat,k@rxt,parrot,p@rxt,replace,0,5,0
2631,3490,carbonation,karb|neS|n,combination,kamb|neS|n,replace,2,10,0.2
2638,2957,card,kard,chard,Card,replace,0,4,0
2638,3113,card,kard,chord,kord,replace,1,4,0.25
2638,7483,card,kard,guard,gard,replace,0,4,0
2638,7651,card,kard,hard,hard,replace,0,4,0
2638,9665,card,kard,lard,lard,replace,0,4,0
2638,11381,card,kard,nard,nard,replace,0,4,0
2638,12417,card,kard,pard,pard,replace,0,4,0
2638,15531,card,kard,shard,Sard,replace,0,4,0
2638,19242,card,kard,yard,yard,replace,0,4,0
2643,2901,care,kEr,chair,CEr,replace,0,3,0
2643,3958,care,kEr,core,kor,replace,1,3,0.333333333
2643,4439,care,kEr,dare,dEr,replace,0,3,0
2643,6177,care,kEr,fair,fEr,replace,0,3,0
2643,7577,care,kEr,hair,hEr,replace,0,3,0
2643,9610,care,kEr,lair,lEr,replace,0,3,0
2643,10442,care,kEr,mare,mEr,replace,0,3,0
2643,12271,care,kEr,pair,pEr,replace,0,3,0
2643,14240,care,kEr,rare,rEr,replace,0,3,0
2643,15532,care,kEr,share,SEr,replace,0,3,0
